day,hour,idplant,0_sin_day,0_cos_day,0_sin_hour,0_cos_hour,plant-irradiance,plant-power,plant-temperature,weather-cloudcover,weather-dewpoint,weather-humidity,weather-pressure,weather-temperature,weather-windbearing,weather-windspeed
2012-01-03,13,3,0.05147875477034653,0.9986740898848305,-0.7071067811865471,-0.7071067811865479,0.0,0.0,6.0,0.0,4.76,0.82,1020.9,14.0,143.0,1.89
2012-01-03,14,1,0.05147875477034653,0.9986740898848305,-0.8660254037844385,-0.5000000000000004,0.0,0.0,5.0,0.31,8.54,0.89,1021.25,12.0,154.0,1.61
2012-01-03,14,2,0.05147875477034653,0.9986740898848305,-0.8660254037844385,-0.5000000000000004,0.0,0.0,7.0,0.0,3.33,0.94,1020.97,10.0,190.0,2.58
2012-01-03,14,3,0.05147875477034653,0.9986740898848305,-0.8660254037844385,-0.5000000000000004,0.0,0.0,9.0,0.31,3.18,0.87,1020.9,14.0,237.0,2.04
2012-01-03,15,1,0.05147875477034653,0.9986740898848305,-0.9659258262890681,-0.2588190451025215,0.0,0.0,7.0,0.31,7.65,0.91,1021.25,12.0,134.0,0.85
2012-01-03,15,2,0.05147875477034653,0.9986740898848305,-0.9659258262890681,-0.2588190451025215,0.0,0.0,8.0,0.31,9.16,0.73,1020.8,10.0,200.0,2.68
2012-01-03,15,3,0.05147875477034653,0.9986740898848305,-0.9659258262890681,-0.2588190451025215,0.0,0.0,9.0,0.31,3.89,0.94,1020.66,14.0,229.0,2.25
2012-01-03,16,1,0.05147875477034653,0.9986740898848305,-1.0,-1.8369701987210297e-16,0.0,0.0,7.0,0.14,6.1,0.91,1023.29,12.0,231.0,0.95
2012-01-03,16,2,0.05147875477034653,0.9986740898848305,-1.0,-1.8369701987210297e-16,0.0,0.0,7.5,0.0,5.39,0.82,1020.97,10.0,190.0,2.24
2012-01-03,16,3,0.05147875477034653,0.9986740898848305,-1.0,-1.8369701987210297e-16,0.0,0.0,8.0,0.44,4.11,0.89,1020.66,14.0,211.0,0.93
2012-01-03,17,1,0.05147875477034653,0.9986740898848305,-0.9659258262890684,0.2588190451025203,0.0,0.0,6.0,0.0,5.32,0.92,1023.29,12.0,251.0,1.02
2012-01-03,17,2,0.05147875477034653,0.9986740898848305,-0.9659258262890684,0.2588190451025203,0.0,0.0,7.0,0.31,7.69,0.77,1020.8,10.0,195.0,2.78
2012-01-03,17,3,0.05147875477034653,0.9986740898848305,-0.9659258262890684,0.2588190451025203,0.0,0.0,8.0,0.54,3.96,0.89,1020.66,14.0,235.0,1.47
2012-01-03,18,1,0.05147875477034653,0.9986740898848305,-0.866025403784439,0.49999999999999933,0.0,0.0,7.0,0.17,5.37,0.96,1023.29,12.0,294.0,1.96
2012-01-03,18,2,0.05147875477034653,0.9986740898848305,-0.866025403784439,0.49999999999999933,0.0,0.0,7.5,0.31,4.16,0.91,991.9321253954558,10.0,180.0,2.24
2012-01-03,18,3,0.05147875477034653,0.9986740898848305,-0.866025403784439,0.49999999999999933,13.0,4.0,8.0,0.54,3.92,0.94,1020.66,14.0,252.0,1.22
2012-01-04,0,1,0.06861473800213404,0.9976432316860063,0.49999999999999994,0.8660254037844387,0.0,0.0,4.0,0.14,4.86,0.87,1022.46,12.0,228.0,2.13
2012-01-04,0,2,0.06861473800213404,0.9976432316860063,0.49999999999999994,0.8660254037844387,0.0,0.0,4.5,0.56,4.33,0.96,991.9321253954558,10.0,281.0,2.64
2012-01-04,0,3,0.06861473800213404,0.9976432316860063,0.49999999999999994,0.8660254037844387,15.0,4.0,5.0,0.31,4.68,0.94,1023.29,14.0,313.0,1.52
2012-01-04,1,1,0.06861473800213404,0.9976432316860063,0.7071067811865476,0.7071067811865476,0.0,0.0,3.0,0.06,7.7,0.86,1021.45,12.0,204.0,2.62
2012-01-04,1,2,0.06861473800213404,0.9976432316860063,0.7071067811865476,0.7071067811865476,0.0,0.0,9.0,0.31,4.33,0.96,1023.39,10.0,339.0,1.22
2012-01-04,1,3,0.06861473800213404,0.9976432316860063,0.7071067811865476,0.7071067811865476,346.0,223.0,15.0,0.13,3.24,0.91,1023.29,14.0,301.0,1.39
2012-01-04,2,1,0.06861473800213404,0.9976432316860063,0.8660254037844386,0.5000000000000001,0.0,0.0,3.0,0.0,9.04,0.79,1021.45,12.0,230.0,1.96
2012-01-04,2,2,0.06861473800213404,0.9976432316860063,0.8660254037844386,0.5000000000000001,0.0,0.0,3.5,0.18,4.89,0.89,1022.57,10.0,205.0,2.02
2012-01-04,2,3,0.06861473800213404,0.9976432316860063,0.8660254037844386,0.5000000000000001,0.0,0.0,4.0,0.13,3.21,0.95,1022.47,14.0,230.0,2.83
2012-01-04,3,1,0.06861473800213404,0.9976432316860063,0.9659258262890682,0.25881904510252096,0.0,0.0,3.0,0.31,8.92,0.77,1021.45,12.0,180.0,3.62
2012-01-04,3,2,0.06861473800213404,0.9976432316860063,0.9659258262890682,0.25881904510252096,0.0,0.0,6.5,0.31,8.65,0.88,1015.93,10.0,182.0,3.51
2012-01-04,3,3,0.06861473800213404,0.9976432316860063,0.9659258262890682,0.25881904510252096,0.0,0.0,10.0,0.0,9.04,0.79,1021.46,12.0,229.0,1.96
2012-01-04,4,1,0.06861473800213404,0.9976432316860063,1.0,6.123233995736766e-17,61.0,9.0,4.0,0.26,8.47,0.67,1017.71,12.0,195.0,3.76
2012-01-04,4,2,0.06861473800213404,0.9976432316860063,1.0,6.123233995736766e-17,0.0,8.0,4.5,0.56,7.46,0.85,1016.0,10.0,179.0,3.08
2012-01-04,4,3,0.06861473800213404,0.9976432316860063,1.0,6.123233995736766e-17,0.0,0.0,5.0,0.31,8.83,0.68,1017.72,13.0,209.0,3.08
2012-01-04,5,1,0.06861473800213404,0.9976432316860063,0.9659258262890683,-0.25881904510252063,227.0,149.0,7.0,0.31,8.27,0.66,1017.71,12.0,207.0,3.42
2012-01-04,5,2,0.06861473800213404,0.9976432316860063,0.9659258262890683,-0.25881904510252063,0.0,145.0,11.0,0.31,7.81,0.9,1016.0,9.0,190.0,2.17
2012-01-04,5,3,0.06861473800213404,0.9976432316860063,0.9659258262890683,-0.25881904510252063,673.0,439.0,15.0,0.31,4.7,0.94,1019.59,13.0,283.0,2.88
2012-01-04,6,1,0.06861473800213404,0.9976432316860063,0.8660254037844387,-0.4999999999999998,437.0,322.0,11.0,0.31,8.86,0.68,1017.71,14.0,207.0,3.09
2012-01-04,6,2,0.06861473800213404,0.9976432316860063,0.8660254037844387,-0.4999999999999998,0.0,324.0,8.0,0.0,8.92,0.72,1021.36,9.0,200.0,2.24
2012-01-04,6,3,0.06861473800213404,0.9976432316860063,0.8660254037844387,-0.4999999999999998,0.0,0.0,5.0,0.31,8.9,0.76,1021.46,13.0,180.0,3.57
2012-01-04,7,1,0.06861473800213404,0.9976432316860063,0.7071067811865476,-0.7071067811865475,596.0,453.0,15.0,0.31,9.27,0.78,1016.18,14.0,177.0,3.46
2012-01-04,7,2,0.06861473800213404,0.9976432316860063,0.7071067811865476,-0.7071067811865475,0.0,441.0,13.0,0.31,7.43,0.88,1016.0,9.0,188.0,2.92
2012-01-04,7,3,0.06861473800213404,0.9976432316860063,0.7071067811865476,-0.7071067811865475,0.0,0.0,11.0,0.26,8.45,0.67,1017.72,13.0,196.0,3.72
2012-01-04,8,1,0.06861473800213404,0.9976432316860063,0.5000000000000003,-0.8660254037844385,674.0,497.0,16.0,0.31,9.27,0.88,1016.18,14.0,183.0,3.47
2012-01-04,8,2,0.06861473800213404,0.9976432316860063,0.5000000000000003,-0.8660254037844385,0.0,486.0,10.5,0.31,8.43,0.75,1021.36,10.0,184.0,4.23
2012-01-04,8,3,0.06861473800213404,0.9976432316860063,0.5000000000000003,-0.8660254037844385,0.0,0.0,5.0,0.31,8.26,0.65,1017.72,13.0,208.0,3.41
2012-01-04,9,1,0.06861473800213404,0.9976432316860063,0.258819045102521,-0.9659258262890682,684.0,490.0,18.0,0.31,8.18,0.89,1016.18,14.0,191.0,3.23
2012-01-04,9,2,0.06861473800213404,0.9976432316860063,0.258819045102521,-0.9659258262890682,0.0,481.0,14.5,0.31,7.51,0.89,1015.93,10.0,184.0,3.68
2012-01-04,9,3,0.06861473800213404,0.9976432316860063,0.258819045102521,-0.9659258262890682,0.0,0.0,11.0,0.31,9.26,0.87,1016.2,13.0,183.0,3.44
2012-01-04,10,1,0.06861473800213404,0.9976432316860063,1.2246467991473532e-16,-1.0,622.0,438.0,19.0,0.31,8.23,0.86,1016.15,14.0,174.0,1.85
2012-01-04,10,2,0.06861473800213404,0.9976432316860063,1.2246467991473532e-16,-1.0,0.0,434.0,17.0,0.31,7.77,0.65,1017.41,10.0,200.0,4.44
2012-01-04,10,3,0.06861473800213404,0.9976432316860063,1.2246467991473532e-16,-1.0,764.0,497.0,15.0,0.31,9.26,0.78,1016.2,13.0,177.0,3.42
2012-01-04,11,1,0.06861473800213404,0.9976432316860063,-0.25881904510252035,-0.9659258262890684,314.0,245.0,18.0,0.31,7.91,0.89,1016.15,14.0,198.0,2.02
2012-01-04,11,2,0.06861473800213404,0.9976432316860063,-0.25881904510252035,-0.9659258262890684,0.0,285.0,15.0,0.56,8.62,0.77,1015.93,10.0,182.0,3.51
2012-01-04,11,3,0.06861473800213404,0.9976432316860063,-0.25881904510252035,-0.9659258262890684,13.0,3.0,12.0,0.31,7.99,0.89,1016.17,13.0,201.0,1.61
2012-01-04,12,1,0.06861473800213404,0.9976432316860063,-0.4999999999999997,-0.8660254037844388,66.0,59.0,14.0,0.31,7.99,0.89,1016.15,14.0,201.0,1.56
2012-01-04,12,2,0.06861473800213404,0.9976432316860063,-0.4999999999999997,-0.8660254037844388,0.0,47.0,13.0,0.31,7.38,0.63,1017.41,10.0,217.0,4.05
2012-01-04,12,3,0.06861473800213404,0.9976432316860063,-0.4999999999999997,-0.8660254037844388,660.0,456.0,12.0,0.31,8.19,0.89,1016.2,13.0,191.0,3.21
2012-01-04,13,1,0.06861473800213404,0.9976432316860063,-0.7071067811865471,-0.7071067811865479,20.0,5.0,11.0,0.31,4.63,0.94,1019.72,14.0,283.0,2.88
2012-01-04,13,2,0.06861473800213404,0.9976432316860063,-0.7071067811865471,-0.7071067811865479,0.0,5.0,10.5,0.31,8.16,0.66,1017.41,10.0,216.0,3.24
2012-01-04,13,3,0.06861473800213404,0.9976432316860063,-0.7071067811865471,-0.7071067811865479,455.0,290.0,10.0,0.31,7.92,0.89,1016.17,13.0,199.0,2.01
2012-01-04,14,1,0.06861473800213404,0.9976432316860063,-0.8660254037844385,-0.5000000000000004,0.0,0.0,10.0,0.14,3.19,0.91,1023.29,14.0,301.0,1.38
2012-01-04,14,2,0.06861473800213404,0.9976432316860063,-0.8660254037844385,-0.5000000000000004,0.0,0.0,11.5,0.18,2.55,0.92,1023.39,10.0,288.0,0.63
2012-01-04,14,3,0.06861473800213404,0.9976432316860063,-0.8660254037844385,-0.5000000000000004,102.0,51.0,13.0,0.31,8.24,0.86,1016.17,13.0,175.0,1.84
2012-01-04,15,1,0.06861473800213404,0.9976432316860063,-0.9659258262890681,-0.2588190451025215,0.0,0.0,10.0,0.31,4.61,0.94,1023.29,14.0,314.0,1.52
2012-01-04,15,2,0.06861473800213404,0.9976432316860063,-0.9659258262890681,-0.2588190451025215,0.0,0.0,10.5,0.0,7.64,0.86,1021.36,10.0,190.0,3.0
2012-01-04,15,3,0.06861473800213404,0.9976432316860063,-0.9659258262890681,-0.2588190451025215,0.0,0.0,11.0,0.0,3.44,0.95,1022.47,13.0,253.0,3.09
2012-01-04,16,1,0.06861473800213404,0.9976432316860063,-1.0,-1.8369701987210297e-16,0.0,0.0,10.0,0.31,3.94,0.9,1023.29,14.0,279.0,3.21
2012-01-04,16,2,0.06861473800213404,0.9976432316860063,-1.0,-1.8369701987210297e-16,0.0,0.0,8.0,0.18,2.82,0.97,1022.57,10.0,200.0,3.58
2012-01-04,16,3,0.06861473800213404,0.9976432316860063,-1.0,-1.8369701987210297e-16,193.0,108.0,6.0,0.31,4.03,0.9,1023.29,13.0,279.0,3.19
2012-01-04,17,1,0.06861473800213404,0.9976432316860063,-0.9659258262890684,0.2588190451025203,0.0,0.0,10.0,0.0,3.39,0.95,1022.46,14.0,254.0,3.1
2012-01-04,17,2,0.06861473800213404,0.9976432316860063,-0.9659258262890684,0.2588190451025203,0.0,0.0,11.5,0.31,3.73,0.92,1023.39,10.0,270.0,2.68
2012-01-04,17,3,0.06861473800213404,0.9976432316860063,-0.9659258262890684,0.2588190451025203,761.0,505.0,13.0,0.06,7.72,0.86,1021.46,13.0,204.0,2.6
2012-01-04,18,1,0.06861473800213404,0.9976432316860063,-0.866025403784439,0.49999999999999933,0.0,0.0,9.0,0.14,3.15,0.95,1022.46,14.0,230.0,2.82
2012-01-04,18,2,0.06861473800213404,0.9976432316860063,-0.866025403784439,0.49999999999999933,0.0,0.0,9.5,0.43,3.14,0.97,1022.57,10.0,230.0,3.13
2012-01-04,18,3,0.06861473800213404,0.9976432316860063,-0.866025403784439,0.49999999999999933,0.0,0.0,10.0,0.13,4.93,0.87,1022.47,13.0,227.0,2.16
2012-01-05,0,1,0.08573050015569435,0.9963183634476755,0.49999999999999994,0.8660254037844387,587.0,428.0,17.0,0.17,4.48,0.87,1018.625,14.0,267.0,2.94
2012-01-05,0,2,0.08573050015569435,0.9963183634476755,0.49999999999999994,0.8660254037844387,0.0,418.0,15.5,0.31,5.07,0.83,1014.84,10.0,240.0,3.13
2012-01-05,0,3,0.08573050015569435,0.9963183634476755,0.49999999999999994,0.8660254037844387,698.0,433.0,14.0,1.0,8.74,0.74,1013.7,12.0,205.0,3.27
2012-01-05,1,1,0.08573050015569435,0.9963183634476755,0.7071067811865476,0.7071067811865476,452.0,368.0,17.0,0.17,3.62,0.85,1014.79,14.0,258.0,1.65
2012-01-05,1,2,0.08573050015569435,0.9963183634476755,0.7071067811865476,0.7071067811865476,0.0,397.0,15.5,0.31,7.89,0.67,1009.36,10.0,201.0,5.07
2012-01-05,1,3,0.08573050015569435,0.9963183634476755,0.7071067811865476,0.7071067811865476,626.0,371.0,14.0,0.31,6.66,0.76,1002.47,12.0,212.0,4.4
2012-01-05,2,1,0.08573050015569435,0.9963183634476755,0.8660254037844386,0.5000000000000001,439.0,300.0,17.0,0.17,4.23,0.82,1014.79,11.0,285.0,3.17
2012-01-05,2,2,0.08573050015569435,0.9963183634476755,0.8660254037844386,0.5000000000000001,0.0,286.0,15.5,0.31,7.64,0.8,1006.61,10.0,210.0,4.37
2012-01-05,2,3,0.08573050015569435,0.9963183634476755,0.8660254037844386,0.5000000000000001,501.0,265.0,14.0,0.44,7.03,0.78,1002.47,12.0,203.0,4.47
2012-01-05,3,1,0.08573050015569435,0.9963183634476755,0.9659258262890682,0.25881904510252096,166.0,87.0,15.0,0.31,5.75,0.85,1014.79,10.0,264.0,3.1
2012-01-05,3,2,0.08573050015569435,0.9963183634476755,0.9659258262890682,0.25881904510252096,0.0,87.0,14.5,0.31,5.34,0.94,1014.54,10.0,275.0,3.31
2012-01-05,3,3,0.08573050015569435,0.9963183634476755,0.9659258262890682,0.25881904510252096,173.0,73.0,14.0,0.0,6.33,0.95,1014.58,12.0,306.0,3.64
2012-01-05,4,1,0.08573050015569435,0.9963183634476755,1.0,6.123233995736766e-17,15.0,6.0,12.0,0.31,5.66,0.93,1014.56,10.0,278.0,3.5
2012-01-05,4,2,0.08573050015569435,0.9963183634476755,1.0,6.123233995736766e-17,0.0,5.0,12.0,0.0,6.23,0.96,1014.54,10.0,313.0,3.95
2012-01-05,4,3,0.08573050015569435,0.9963183634476755,1.0,6.123233995736766e-17,16.0,4.0,12.0,0.62,8.66,0.79,1013.7,12.0,260.0,3.33
2012-01-05,5,1,0.08573050015569435,0.9963183634476755,0.9659258262890683,-0.25881904510252063,0.0,0.0,10.0,0.0,6.29,0.95,1014.56,10.0,306.0,3.67
2012-01-05,5,2,0.08573050015569435,0.9963183634476755,0.9659258262890683,-0.25881904510252063,0.0,0.0,11.0,0.31,7.63,0.79,1006.61,10.0,198.0,3.67
2012-01-05,5,3,0.08573050015569435,0.9963183634476755,0.9659258262890683,-0.25881904510252063,0.0,0.0,12.0,0.26,8.27,0.84,1013.7,12.0,280.0,2.38
2012-01-05,6,1,0.08573050015569435,0.9963183634476755,0.8660254037844387,-0.4999999999999998,0.0,0.0,8.0,0.14,6.72,0.88,1014.56,9.0,278.0,3.02
2012-01-05,6,2,0.08573050015569435,0.9963183634476755,0.8660254037844387,-0.4999999999999998,0.0,0.0,9.0,0.31,6.58,0.81,1002.59,10.0,208.0,4.06
2012-01-05,6,3,0.08573050015569435,0.9963183634476755,0.8660254037844387,-0.4999999999999998,0.0,0.0,10.0,0.15,6.75,0.88,1014.58,9.0,278.0,3.04
2012-01-05,7,1,0.08573050015569435,0.9963183634476755,0.7071067811865476,-0.7071067811865475,0.0,0.0,8.0,0.26,8.25,0.84,1013.7,9.0,279.0,2.34
2012-01-05,7,2,0.08573050015569435,0.9963183634476755,0.7071067811865476,-0.7071067811865475,0.0,0.0,9.5,0.56,6.97,0.81,1002.59,10.0,183.0,4.77
2012-01-05,7,3,0.08573050015569435,0.9963183634476755,0.7071067811865476,-0.7071067811865475,0.0,0.0,11.0,0.39,8.86,0.7,1009.48,14.0,198.0,4.77
2012-01-05,8,1,0.08573050015569435,0.9963183634476755,0.5000000000000003,-0.8660254037844385,0.0,0.0,8.0,0.62,8.66,0.79,1013.7,8.0,260.0,3.35
2012-01-05,8,2,0.08573050015569435,0.9963183634476755,0.5000000000000003,-0.8660254037844385,0.0,0.0,9.0,0.31,6.96,0.83,1002.59,10.0,192.0,3.97
2012-01-05,8,3,0.08573050015569435,0.9963183634476755,0.5000000000000003,-0.8660254037844385,0.0,0.0,10.0,0.58,8.69,0.69,1009.48,14.0,186.0,4.07
2012-01-05,9,1,0.08573050015569435,0.9963183634476755,0.258819045102521,-0.9659258262890682,0.0,0.0,8.0,1.0,8.74,0.74,1013.7,9.0,205.0,3.29
2012-01-05,9,2,0.08573050015569435,0.9963183634476755,0.258819045102521,-0.9659258262890682,0.0,0.0,9.0,0.13,6.81,0.88,1014.54,10.0,275.0,2.78
2012-01-05,9,3,0.08573050015569435,0.9963183634476755,0.258819045102521,-0.9659258262890682,0.0,0.0,10.0,0.44,8.73,0.68,1009.48,14.0,202.0,5.1
2012-01-05,10,1,0.08573050015569435,0.9963183634476755,1.2246467991473532e-16,-1.0,0.0,0.0,7.0,0.58,8.69,0.69,1009.47,10.0,186.0,4.12
2012-01-05,10,2,0.08573050015569435,0.9963183634476755,1.2246467991473532e-16,-1.0,0.0,0.0,7.0,0.31,7.75,0.65,1009.36,10.0,201.0,4.98
2012-01-05,10,3,0.08573050015569435,0.9963183634476755,1.2246467991473532e-16,-1.0,0.0,0.0,7.0,0.44,7.72,0.76,1006.57,14.0,215.0,4.75
2012-01-05,11,1,0.08573050015569435,0.9963183634476755,-0.25881904510252035,-0.9659258262890684,0.0,0.0,7.0,0.39,8.85,0.7,1009.47,10.0,197.0,4.83
2012-01-05,11,2,0.08573050015569435,0.9963183634476755,-0.25881904510252035,-0.9659258262890684,0.0,0.0,7.5,0.56,7.19,0.71,1006.61,10.0,203.0,3.82
2012-01-05,11,3,0.08573050015569435,0.9963183634476755,-0.25881904510252035,-0.9659258262890684,0.0,0.0,8.0,0.58,7.12,0.77,1002.47,14.0,196.0,4.77
2012-01-05,12,1,0.08573050015569435,0.9963183634476755,-0.4999999999999997,-0.8660254037844388,0.0,0.0,7.0,0.44,8.73,0.69,1009.47,10.0,201.0,5.13
2012-01-05,12,2,0.08573050015569435,0.9963183634476755,-0.4999999999999997,-0.8660254037844388,0.0,0.0,7.0,0.31,7.94,0.83,1013.59,10.0,283.0,2.21
2012-01-05,12,3,0.08573050015569435,0.9963183634476755,-0.4999999999999997,-0.8660254037844388,0.0,0.0,7.0,0.44,7.69,0.75,1006.57,14.0,207.0,4.15
2012-01-05,13,1,0.08573050015569435,0.9963183634476755,-0.7071067811865471,-0.7071067811865479,0.0,0.0,6.0,0.58,7.64,0.71,1006.59,12.0,203.0,3.9
2012-01-05,13,2,0.08573050015569435,0.9963183634476755,-0.7071067811865471,-0.7071067811865479,0.0,0.0,6.5,0.56,7.71,0.66,1009.36,10.0,187.0,4.18
2012-01-05,13,3,0.08573050015569435,0.9963183634476755,-0.7071067811865471,-0.7071067811865479,0.0,0.0,7.0,0.58,7.62,0.7,1006.57,14.0,205.0,3.86
2012-01-05,14,1,0.08573050015569435,0.9963183634476755,-0.8660254037844385,-0.5000000000000004,59.0,8.0,6.0,0.44,7.71,0.75,1006.59,12.0,206.0,4.18
2012-01-05,14,2,0.08573050015569435,0.9963183634476755,-0.8660254037844385,-0.5000000000000004,0.0,9.0,6.5,0.75,7.84,0.77,1013.59,10.0,260.0,3.45
2012-01-05,14,3,0.08573050015569435,0.9963183634476755,-0.8660254037844385,-0.5000000000000004,14.0,5.0,7.0,0.31,5.71,0.93,1014.58,14.0,278.0,3.51
2012-01-05,15,1,0.08573050015569435,0.9963183634476755,-0.9659258262890681,-0.2588190451025215,223.0,147.0,9.0,0.44,7.72,0.76,1006.59,12.0,214.0,4.73
2012-01-05,15,2,0.08573050015569435,0.9963183634476755,-0.9659258262890681,-0.2588190451025215,0.0,144.0,8.5,1.0,7.81,0.71,1013.59,10.0,190.0,4.02
2012-01-05,15,3,0.08573050015569435,0.9963183634476755,-0.9659258262890681,-0.2588190451025215,185.0,105.0,8.0,0.18,3.68,0.85,1014.81,14.0,257.0,1.68
2012-01-05,16,1,0.08573050015569435,0.9963183634476755,-1.0,-1.8369701987210297e-16,435.0,324.0,13.0,0.58,7.13,0.78,1002.48,12.0,195.0,4.78
2012-01-05,16,2,0.08573050015569435,0.9963183634476755,-1.0,-1.8369701987210297e-16,0.0,326.0,12.0,0.13,3.74,0.81,1014.84,10.0,285.0,3.03
2012-01-05,16,3,0.08573050015569435,0.9963183634476755,-1.0,-1.8369701987210297e-16,438.0,292.0,11.0,0.18,4.52,0.87,1014.81,14.0,266.0,2.94
2012-01-05,17,1,0.08573050015569435,0.9963183634476755,-0.9659258262890684,0.2588190451025203,604.0,432.0,16.0,0.44,7.05,0.79,1002.48,12.0,202.0,4.48
2012-01-05,17,2,0.08573050015569435,0.9963183634476755,-0.9659258262890684,0.2588190451025203,0.0,425.0,14.0,0.13,3.81,0.85,1014.84,10.0,240.0,3.13
2012-01-05,17,3,0.08573050015569435,0.9963183634476755,-0.9659258262890684,0.2588190451025203,672.0,433.0,12.0,0.18,4.27,0.82,1014.81,14.0,283.0,3.15
2012-01-05,18,1,0.08573050015569435,0.9963183634476755,-0.866025403784439,0.49999999999999933,511.0,386.0,17.0,0.31,6.69,0.77,1002.48,12.0,211.0,4.44
2012-01-05,18,2,0.08573050015569435,0.9963183634476755,-0.866025403784439,0.49999999999999933,0.0,373.0,15.0,0.13,3.09,0.84,1014.84,10.0,256.0,1.65
2012-01-05,18,3,0.08573050015569435,0.9963183634476755,-0.866025403784439,0.49999999999999933,626.0,389.0,13.0,0.31,5.73,0.85,1014.81,14.0,263.0,3.09
2012-01-06,0,1,0.1028209971373604,0.9946998756145891,0.49999999999999994,0.8660254037844387,0.0,0.0,7.0,0.44,6.99,0.9,995.725,12.0,176.0,3.86
2012-01-06,0,2,0.1028209971373604,0.9946998756145891,0.49999999999999994,0.8660254037844387,0.0,0.0,7.0,0.31,6.6,0.94,1001.855,10.0,167.0,3.67
2012-01-06,0,3,0.1028209971373604,0.9946998756145891,0.49999999999999994,0.8660254037844387,0.0,0.0,7.0,0.0,5.84,0.87,988.95,14.0,330.0,9.73
2012-01-06,1,1,0.1028209971373604,0.9946998756145891,0.7071067811865476,0.7071067811865476,0.0,0.0,7.0,0.69,6.99,0.9,988.97,12.0,270.0,1.91
2012-01-06,1,2,0.1028209971373604,0.9946998756145891,0.7071067811865476,0.7071067811865476,0.0,0.0,7.5,0.75,4.71,0.84,988.87,10.0,6.0,12.51
2012-01-06,1,3,0.1028209971373604,0.9946998756145891,0.7071067811865476,0.7071067811865476,0.0,0.0,8.0,0.31,1.02,0.6,996.14,14.0,349.0,11.65
2012-01-06,2,1,0.1028209971373604,0.9946998756145891,0.8660254037844386,0.5000000000000001,0.0,0.0,8.0,0.63,6.71,0.88,988.97,12.0,293.0,4.0
2012-01-06,2,2,0.1028209971373604,0.9946998756145891,0.8660254037844386,0.5000000000000001,0.0,0.0,8.5,0.89,3.72,0.76,990.71,10.0,358.0,12.97
2012-01-06,2,3,0.1028209971373604,0.9946998756145891,0.8660254037844386,0.5000000000000001,0.0,0.0,9.0,1.0,4.05,0.76,990.78,14.0,6.0,11.88
2012-01-06,3,1,0.1028209971373604,0.9946998756145891,0.9659258262890682,0.25881904510252096,0.0,0.0,7.0,0.62,5.84,0.87,988.97,12.0,329.0,9.71
2012-01-06,3,2,0.1028209971373604,0.9946998756145891,0.9659258262890682,0.25881904510252096,0.0,0.0,7.0,0.31,1.51,0.59,990.71,10.0,354.0,12.91
2012-01-06,3,3,0.1028209971373604,0.9946998756145891,0.9659258262890682,0.25881904510252096,0.0,0.0,7.0,0.53,6.73,0.88,988.95,14.0,292.0,3.94
2012-01-06,4,1,0.1028209971373604,0.9946998756145891,1.0,6.123233995736766e-17,6.0,0.0,7.0,0.86,4.75,0.78,987.57,12.0,333.0,11.27
2012-01-06,4,2,0.1028209971373604,0.9946998756145891,1.0,6.123233995736766e-17,0.0,0.0,7.0,0.71,0.87,0.6,996.11,10.0,355.0,12.52
2012-01-06,4,3,0.1028209971373604,0.9946998756145891,1.0,6.123233995736766e-17,4.0,0.0,7.0,0.31,4.18,0.8,988.9,14.0,352.0,11.9
2012-01-06,5,1,0.1028209971373604,0.9946998756145891,0.9659258262890683,-0.25881904510252063,16.0,5.0,7.0,0.79,5.35,0.85,987.57,12.0,334.0,12.61
2012-01-06,5,2,0.1028209971373604,0.9946998756145891,0.9659258262890683,-0.25881904510252063,0.0,6.0,7.0,0.56,0.77,0.59,996.11,10.0,354.0,12.83
2012-01-06,5,3,0.1028209971373604,0.9946998756145891,0.9659258262890683,-0.25881904510252063,23.0,4.0,7.0,0.44,7.01,0.9,988.9,12.0,177.0,3.82
2012-01-06,6,1,0.1028209971373604,0.9946998756145891,0.8660254037844387,-0.4999999999999998,25.0,12.0,7.0,0.67,4.06,0.76,987.57,12.0,342.0,11.38
2012-01-06,6,2,0.1028209971373604,0.9946998756145891,0.8660254037844387,-0.4999999999999998,0.0,14.0,7.0,0.56,0.77,0.59,996.11,10.0,354.0,12.83
2012-01-06,6,3,0.1028209971373604,0.9946998756145891,0.8660254037844387,-0.4999999999999998,43.0,14.0,7.0,0.31,4.92,0.83,988.9,12.0,357.0,11.76
2012-01-06,7,1,0.1028209971373604,0.9946998756145891,0.7071067811865476,-0.7071067811865475,31.0,18.0,6.0,0.91,4.13,0.8,988.84,12.0,6.0,11.74
2012-01-06,7,2,0.1028209971373604,0.9946998756145891,0.7071067811865476,-0.7071067811865475,0.0,21.0,6.0,0.56,6.87,0.93,988.97,10.0,287.0,3.89
2012-01-06,7,3,0.1028209971373604,0.9946998756145891,0.7071067811865476,-0.7071067811865475,42.0,19.0,6.0,0.67,7.01,0.9,988.95,12.0,268.0,1.9
2012-01-06,8,1,0.1028209971373604,0.9946998756145891,0.5000000000000003,-0.8660254037844385,41.0,21.0,7.0,0.67,4.93,0.83,988.84,12.0,357.0,11.81
2012-01-06,8,2,0.1028209971373604,0.9946998756145891,0.5000000000000003,-0.8660254037844385,0.0,20.0,7.0,0.56,2.26,0.63,990.71,10.0,344.0,11.71
